p1                 1   1 P 1                             
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pmc21             26   4 P m c 21                        
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pcc2              27   4 P c c 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pma2              28   4 P m a 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pca21             29   4 P c a 21                        
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pnc2              30   4 P n c 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pmn21             31   4 P m n 21                        
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pba2              32   4 P b a 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pna21             33   4 P n a 21                        
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pnn2              34   4 P n n 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
cmm2              35   4 C m m 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
cmc21             36   4 C m c 21                        
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
ccc2              37   4 C c c 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
amm2              38   4 A m m 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
abm2              39   4 A b m 2                         
